image_path,label
/kaggle/working/datasets1/biological/biological_310.jpg,biological
/kaggle/working/datasets1/clothes/clothes_3539.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3608.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_972.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_2182.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_2305.jpg,clothes
/kaggle/working/datasets1/green-glass/green-glass_534.jpg,green-glass
/kaggle/working/datasets1/clothes/clothes_2613.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4893.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_739.jpg,shoes
/kaggle/working/datasets1/shoes/shoes_758.jpg,shoes
/kaggle/working/datasets1/paper/paper_710.jpg,paper
/kaggle/working/datasets1/trash/trash_689.jpg,trash
/kaggle/working/datasets1/clothes/clothes_3717.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_1768.jpg,clothes
/kaggle/working/datasets1/battery/battery_150.jpg,battery
/kaggle/working/datasets1/biological/biological_25.jpg,biological
/kaggle/working/datasets1/clothes/clothes_2416.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3641.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_961.jpg,shoes
/kaggle/working/datasets1/paper/paper_588.jpg,paper
/kaggle/working/datasets1/trash/trash_266.jpg,trash
/kaggle/working/datasets1/clothes/clothes_3201.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4573.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_2237.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_1245.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_181.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3210.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4124.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_825.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_826.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4933.jpg,clothes
/kaggle/working/datasets1/brown-glass/brown-glass_308.jpg,brown-glass
/kaggle/working/datasets1/white-glass/white-glass_143.jpg,white-glass
/kaggle/working/datasets1/brown-glass/brown-glass_153.jpg,brown-glass
/kaggle/working/datasets1/clothes/clothes_1816.jpg,clothes
/kaggle/working/datasets1/cardboard/cardboard_603.jpg,cardboard
/kaggle/working/datasets1/green-glass/green-glass_444.jpg,green-glass
/kaggle/working/datasets1/white-glass/white-glass_169.jpg,white-glass
/kaggle/working/datasets1/clothes/clothes_5011.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_988.jpg,clothes
/kaggle/working/datasets1/white-glass/white-glass_765.jpg,white-glass
/kaggle/working/datasets1/white-glass/white-glass_497.jpg,white-glass
/kaggle/working/datasets1/plastic/plastic_340.jpg,plastic
/kaggle/working/datasets1/cardboard/cardboard_735.jpg,cardboard
/kaggle/working/datasets1/shoes/shoes_1228.jpg,shoes
/kaggle/working/datasets1/shoes/shoes_1935.jpg,shoes
/kaggle/working/datasets1/cardboard/cardboard_318.jpg,cardboard
/kaggle/working/datasets1/battery/battery_173.jpg,battery
/kaggle/working/datasets1/battery/battery_149.jpg,battery
/kaggle/working/datasets1/paper/paper_1010.jpg,paper
/kaggle/working/datasets1/paper/paper_810.jpg,paper
/kaggle/working/datasets1/biological/biological_299.jpg,biological
/kaggle/working/datasets1/trash/trash_664.jpg,trash
/kaggle/working/datasets1/paper/paper_470.jpg,paper
/kaggle/working/datasets1/metal/metal_427.jpg,metal
/kaggle/working/datasets1/paper/paper_731.jpg,paper
/kaggle/working/datasets1/white-glass/white-glass_318.jpg,white-glass
/kaggle/working/datasets1/plastic/plastic_256.jpg,plastic
/kaggle/working/datasets1/cardboard/cardboard_864.jpg,cardboard
/kaggle/working/datasets1/white-glass/white-glass_64.jpg,white-glass
/kaggle/working/datasets1/clothes/clothes_1431.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_923.jpg,shoes
/kaggle/working/datasets1/battery/battery_566.jpg,battery
/kaggle/working/datasets1/shoes/shoes_1357.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_3575.jpg,clothes
/kaggle/working/datasets1/cardboard/cardboard_529.jpg,cardboard
/kaggle/working/datasets1/clothes/clothes_1393.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_5037.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_1379.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_2473.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_1536.jpg,shoes
/kaggle/working/datasets1/shoes/shoes_7.jpg,shoes
/kaggle/working/datasets1/cardboard/cardboard_786.jpg,cardboard
/kaggle/working/datasets1/clothes/clothes_3029.jpg,clothes
/kaggle/working/datasets1/cardboard/cardboard_553.jpg,cardboard
/kaggle/working/datasets1/cardboard/cardboard_879.jpg,cardboard
/kaggle/working/datasets1/clothes/clothes_2560.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4460.jpg,clothes
/kaggle/working/datasets1/green-glass/green-glass_427.jpg,green-glass
/kaggle/working/datasets1/shoes/shoes_1776.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_370.jpg,clothes
/kaggle/working/datasets1/biological/biological_44.jpg,biological
/kaggle/working/datasets1/shoes/shoes_1130.jpg,shoes
/kaggle/working/datasets1/plastic/plastic_592.jpg,plastic
/kaggle/working/datasets1/white-glass/white-glass_133.jpg,white-glass
/kaggle/working/datasets1/white-glass/white-glass_350.jpg,white-glass
/kaggle/working/datasets1/clothes/clothes_4081.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4184.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3252.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_1058.jpg,shoes
/kaggle/working/datasets1/green-glass/green-glass_535.jpg,green-glass
/kaggle/working/datasets1/trash/trash_406.jpg,trash
/kaggle/working/datasets1/biological/biological_570.jpg,biological
/kaggle/working/datasets1/clothes/clothes_4787.jpg,clothes
/kaggle/working/datasets1/paper/paper_562.jpg,paper
/kaggle/working/datasets1/shoes/shoes_615.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_1631.jpg,clothes
/kaggle/working/datasets1/plastic/plastic_598.jpg,plastic
/kaggle/working/datasets1/brown-glass/brown-glass_272.jpg,brown-glass
/kaggle/working/datasets1/paper/paper_150.jpg,paper
/kaggle/working/datasets1/metal/metal_572.jpg,metal
/kaggle/working/datasets1/paper/paper_635.jpg,paper
/kaggle/working/datasets1/green-glass/green-glass_493.jpg,green-glass
/kaggle/working/datasets1/clothes/clothes_706.jpg,clothes
/kaggle/working/datasets1/paper/paper_16.jpg,paper
/kaggle/working/datasets1/clothes/clothes_856.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3507.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_715.jpg,shoes
/kaggle/working/datasets1/green-glass/green-glass_339.jpg,green-glass
/kaggle/working/datasets1/trash/trash_59.jpg,trash
/kaggle/working/datasets1/green-glass/green-glass_501.jpg,green-glass
/kaggle/working/datasets1/clothes/clothes_1845.jpg,clothes
/kaggle/working/datasets1/biological/biological_249.jpg,biological
/kaggle/working/datasets1/plastic/plastic_663.jpg,plastic
/kaggle/working/datasets1/clothes/clothes_3860.jpg,clothes
/kaggle/working/datasets1/trash/trash_299.jpg,trash
/kaggle/working/datasets1/cardboard/cardboard_265.jpg,cardboard
/kaggle/working/datasets1/shoes/shoes_1551.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_1036.jpg,clothes
/kaggle/working/datasets1/brown-glass/brown-glass_578.jpg,brown-glass
/kaggle/working/datasets1/clothes/clothes_4278.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_2941.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4003.jpg,clothes
/kaggle/working/datasets1/paper/paper_278.jpg,paper
/kaggle/working/datasets1/clothes/clothes_4817.jpg,clothes
/kaggle/working/datasets1/paper/paper_997.jpg,paper
/kaggle/working/datasets1/biological/biological_937.jpg,biological
/kaggle/working/datasets1/clothes/clothes_1913.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_811.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4001.jpg,clothes
/kaggle/working/datasets1/metal/metal_81.jpg,metal
/kaggle/working/datasets1/green-glass/green-glass_445.jpg,green-glass
/kaggle/working/datasets1/cardboard/cardboard_78.jpg,cardboard
/kaggle/working/datasets1/plastic/plastic_794.jpg,plastic
/kaggle/working/datasets1/cardboard/cardboard_179.jpg,cardboard
/kaggle/working/datasets1/brown-glass/brown-glass_567.jpg,brown-glass
/kaggle/working/datasets1/battery/battery_170.jpg,battery
/kaggle/working/datasets1/clothes/clothes_1167.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3582.jpg,clothes
/kaggle/working/datasets1/biological/biological_761.jpg,biological
/kaggle/working/datasets1/clothes/clothes_565.jpg,clothes
/kaggle/working/datasets1/cardboard/cardboard_251.jpg,cardboard
/kaggle/working/datasets1/battery/battery_112.jpg,battery
/kaggle/working/datasets1/shoes/shoes_767.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_4985.jpg,clothes
/kaggle/working/datasets1/green-glass/green-glass_19.jpg,green-glass
/kaggle/working/datasets1/clothes/clothes_3703.jpg,clothes
/kaggle/working/datasets1/biological/biological_905.jpg,biological
/kaggle/working/datasets1/trash/trash_20.jpg,trash
/kaggle/working/datasets1/clothes/clothes_1665.jpg,clothes
/kaggle/working/datasets1/trash/trash_479.jpg,trash
/kaggle/working/datasets1/clothes/clothes_2611.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_1525.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_472.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_792.jpg,clothes
/kaggle/working/datasets1/cardboard/cardboard_59.jpg,cardboard
/kaggle/working/datasets1/clothes/clothes_3334.jpg,clothes
/kaggle/working/datasets1/paper/paper_348.jpg,paper
/kaggle/working/datasets1/clothes/clothes_3228.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_1818.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_1414.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3767.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_876.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_2367.jpg,clothes
/kaggle/working/datasets1/paper/paper_718.jpg,paper
/kaggle/working/datasets1/trash/trash_194.jpg,trash
/kaggle/working/datasets1/clothes/clothes_2385.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_177.jpg,shoes
/kaggle/working/datasets1/brown-glass/brown-glass_15.jpg,brown-glass
/kaggle/working/datasets1/metal/metal_48.jpg,metal
/kaggle/working/datasets1/paper/paper_760.jpg,paper
/kaggle/working/datasets1/clothes/clothes_4956.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4026.jpg,clothes
/kaggle/working/datasets1/biological/biological_812.jpg,biological
/kaggle/working/datasets1/cardboard/cardboard_127.jpg,cardboard
/kaggle/working/datasets1/shoes/shoes_1834.jpg,shoes
/kaggle/working/datasets1/plastic/plastic_135.jpg,plastic
/kaggle/working/datasets1/brown-glass/brown-glass_566.jpg,brown-glass
/kaggle/working/datasets1/cardboard/cardboard_419.jpg,cardboard
/kaggle/working/datasets1/shoes/shoes_1389.jpg,shoes
/kaggle/working/datasets1/biological/biological_10.jpg,biological
/kaggle/working/datasets1/clothes/clothes_4159.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3939.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_751.jpg,clothes
/kaggle/working/datasets1/white-glass/white-glass_243.jpg,white-glass
/kaggle/working/datasets1/shoes/shoes_1863.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_2433.jpg,clothes
/kaggle/working/datasets1/paper/paper_729.jpg,paper
/kaggle/working/datasets1/biological/biological_233.jpg,biological
/kaggle/working/datasets1/battery/battery_456.jpg,battery
/kaggle/working/datasets1/clothes/clothes_717.jpg,clothes
/kaggle/working/datasets1/biological/biological_530.jpg,biological
/kaggle/working/datasets1/paper/paper_948.jpg,paper
/kaggle/working/datasets1/metal/metal_507.jpg,metal
/kaggle/working/datasets1/clothes/clothes_2803.jpg,clothes
/kaggle/working/datasets1/trash/trash_183.jpg,trash
/kaggle/working/datasets1/clothes/clothes_3660.jpg,clothes
/kaggle/working/datasets1/brown-glass/brown-glass_80.jpg,brown-glass
/kaggle/working/datasets1/green-glass/green-glass_488.jpg,green-glass
/kaggle/working/datasets1/biological/biological_282.jpg,biological
/kaggle/working/datasets1/plastic/plastic_811.jpg,plastic
/kaggle/working/datasets1/cardboard/cardboard_538.jpg,cardboard
/kaggle/working/datasets1/metal/metal_226.jpg,metal
/kaggle/working/datasets1/clothes/clothes_673.jpg,clothes
/kaggle/working/datasets1/metal/metal_159.jpg,metal
/kaggle/working/datasets1/biological/biological_888.jpg,biological
/kaggle/working/datasets1/clothes/clothes_2606.jpg,clothes
/kaggle/working/datasets1/cardboard/cardboard_472.jpg,cardboard
/kaggle/working/datasets1/shoes/shoes_1458.jpg,shoes
/kaggle/working/datasets1/shoes/shoes_940.jpg,shoes
/kaggle/working/datasets1/shoes/shoes_1247.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_3368.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3638.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_831.jpg,shoes
/kaggle/working/datasets1/cardboard/cardboard_825.jpg,cardboard
/kaggle/working/datasets1/brown-glass/brown-glass_297.jpg,brown-glass
/kaggle/working/datasets1/clothes/clothes_3911.jpg,clothes
/kaggle/working/datasets1/plastic/plastic_94.jpg,plastic
/kaggle/working/datasets1/clothes/clothes_1448.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_5104.jpg,clothes
/kaggle/working/datasets1/green-glass/green-glass_314.jpg,green-glass
/kaggle/working/datasets1/clothes/clothes_4450.jpg,clothes
/kaggle/working/datasets1/biological/biological_329.jpg,biological
/kaggle/working/datasets1/metal/metal_476.jpg,metal
/kaggle/working/datasets1/brown-glass/brown-glass_242.jpg,brown-glass
/kaggle/working/datasets1/battery/battery_78.jpg,battery
/kaggle/working/datasets1/shoes/shoes_1615.jpg,shoes
/kaggle/working/datasets1/cardboard/cardboard_328.jpg,cardboard
/kaggle/working/datasets1/shoes/shoes_1640.jpg,shoes
/kaggle/working/datasets1/shoes/shoes_256.jpg,shoes
/kaggle/working/datasets1/green-glass/green-glass_308.jpg,green-glass
/kaggle/working/datasets1/metal/metal_678.jpg,metal
/kaggle/working/datasets1/clothes/clothes_1342.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_2197.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_793.jpg,shoes
/kaggle/working/datasets1/green-glass/green-glass_613.jpg,green-glass
/kaggle/working/datasets1/battery/battery_879.jpg,battery
/kaggle/working/datasets1/trash/trash_426.jpg,trash
/kaggle/working/datasets1/biological/biological_266.jpg,biological
/kaggle/working/datasets1/clothes/clothes_4378.jpg,clothes
/kaggle/working/datasets1/white-glass/white-glass_493.jpg,white-glass
/kaggle/working/datasets1/paper/paper_1039.jpg,paper
/kaggle/working/datasets1/metal/metal_220.jpg,metal
/kaggle/working/datasets1/clothes/clothes_273.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_1200.jpg,shoes
/kaggle/working/datasets1/white-glass/white-glass_459.jpg,white-glass
/kaggle/working/datasets1/paper/paper_207.jpg,paper
/kaggle/working/datasets1/battery/battery_128.jpg,battery
/kaggle/working/datasets1/shoes/shoes_133.jpg,shoes
/kaggle/working/datasets1/brown-glass/brown-glass_86.jpg,brown-glass
/kaggle/working/datasets1/brown-glass/brown-glass_27.jpg,brown-glass
/kaggle/working/datasets1/clothes/clothes_860.jpg,clothes
/kaggle/working/datasets1/battery/battery_198.jpg,battery
/kaggle/working/datasets1/clothes/clothes_1215.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3543.jpg,clothes
/kaggle/working/datasets1/paper/paper_999.jpg,paper
/kaggle/working/datasets1/white-glass/white-glass_255.jpg,white-glass
/kaggle/working/datasets1/plastic/plastic_782.jpg,plastic
/kaggle/working/datasets1/brown-glass/brown-glass_428.jpg,brown-glass
/kaggle/working/datasets1/metal/metal_381.jpg,metal
/kaggle/working/datasets1/clothes/clothes_4620.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4177.jpg,clothes
/kaggle/working/datasets1/metal/metal_597.jpg,metal
/kaggle/working/datasets1/green-glass/green-glass_210.jpg,green-glass
/kaggle/working/datasets1/shoes/shoes_1208.jpg,shoes
/kaggle/working/datasets1/cardboard/cardboard_128.jpg,cardboard
/kaggle/working/datasets1/paper/paper_76.jpg,paper
/kaggle/working/datasets1/green-glass/green-glass_389.jpg,green-glass
/kaggle/working/datasets1/biological/biological_171.jpg,biological
/kaggle/working/datasets1/paper/paper_141.jpg,paper
/kaggle/working/datasets1/clothes/clothes_3934.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4966.jpg,clothes
/kaggle/working/datasets1/battery/battery_497.jpg,battery
/kaggle/working/datasets1/clothes/clothes_914.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_75.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_1290.jpg,shoes
/kaggle/working/datasets1/shoes/shoes_113.jpg,shoes
/kaggle/working/datasets1/brown-glass/brown-glass_307.jpg,brown-glass
/kaggle/working/datasets1/biological/biological_481.jpg,biological
/kaggle/working/datasets1/clothes/clothes_5108.jpg,clothes
/kaggle/working/datasets1/trash/trash_312.jpg,trash
/kaggle/working/datasets1/brown-glass/brown-glass_397.jpg,brown-glass
/kaggle/working/datasets1/cardboard/cardboard_655.jpg,cardboard
/kaggle/working/datasets1/green-glass/green-glass_519.jpg,green-glass
/kaggle/working/datasets1/clothes/clothes_895.jpg,clothes
/kaggle/working/datasets1/cardboard/cardboard_792.jpg,cardboard
/kaggle/working/datasets1/plastic/plastic_472.jpg,plastic
/kaggle/working/datasets1/clothes/clothes_1531.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_5241.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_132.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_1980.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_2957.jpg,clothes
/kaggle/working/datasets1/cardboard/cardboard_835.jpg,cardboard
/kaggle/working/datasets1/clothes/clothes_334.jpg,clothes
/kaggle/working/datasets1/plastic/plastic_34.jpg,plastic
/kaggle/working/datasets1/shoes/shoes_589.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_1476.jpg,clothes
/kaggle/working/datasets1/paper/paper_1024.jpg,paper
/kaggle/working/datasets1/clothes/clothes_4706.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_813.jpg,clothes
/kaggle/working/datasets1/metal/metal_128.jpg,metal
/kaggle/working/datasets1/clothes/clothes_3345.jpg,clothes
/kaggle/working/datasets1/battery/battery_243.jpg,battery
/kaggle/working/datasets1/clothes/clothes_2024.jpg,clothes
/kaggle/working/datasets1/white-glass/white-glass_209.jpg,white-glass
/kaggle/working/datasets1/cardboard/cardboard_259.jpg,cardboard
/kaggle/working/datasets1/clothes/clothes_141.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_2195.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4827.jpg,clothes
/kaggle/working/datasets1/white-glass/white-glass_549.jpg,white-glass
/kaggle/working/datasets1/clothes/clothes_1367.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3662.jpg,clothes
/kaggle/working/datasets1/white-glass/white-glass_100.jpg,white-glass
/kaggle/working/datasets1/biological/biological_617.jpg,biological
/kaggle/working/datasets1/clothes/clothes_2459.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3808.jpg,clothes
/kaggle/working/datasets1/paper/paper_618.jpg,paper
/kaggle/working/datasets1/plastic/plastic_734.jpg,plastic
/kaggle/working/datasets1/clothes/clothes_2246.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4923.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4812.jpg,clothes
/kaggle/working/datasets1/green-glass/green-glass_590.jpg,green-glass
/kaggle/working/datasets1/clothes/clothes_1714.jpg,clothes
/kaggle/working/datasets1/cardboard/cardboard_205.jpg,cardboard
/kaggle/working/datasets1/clothes/clothes_1529.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_946.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_1560.jpg,clothes
/kaggle/working/datasets1/brown-glass/brown-glass_437.jpg,brown-glass
/kaggle/working/datasets1/clothes/clothes_3977.jpg,clothes
/kaggle/working/datasets1/biological/biological_184.jpg,biological
/kaggle/working/datasets1/clothes/clothes_2184.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_1607.jpg,clothes
/kaggle/working/datasets1/metal/metal_467.jpg,metal
/kaggle/working/datasets1/metal/metal_718.jpg,metal
/kaggle/working/datasets1/metal/metal_573.jpg,metal
/kaggle/working/datasets1/cardboard/cardboard_625.jpg,cardboard
/kaggle/working/datasets1/shoes/shoes_89.jpg,shoes
/kaggle/working/datasets1/metal/metal_17.jpg,metal
/kaggle/working/datasets1/shoes/shoes_469.jpg,shoes
/kaggle/working/datasets1/metal/metal_565.jpg,metal
/kaggle/working/datasets1/clothes/clothes_2616.jpg,clothes
/kaggle/working/datasets1/biological/biological_576.jpg,biological
/kaggle/working/datasets1/clothes/clothes_1707.jpg,clothes
/kaggle/working/datasets1/paper/paper_866.jpg,paper
/kaggle/working/datasets1/paper/paper_354.jpg,paper
/kaggle/working/datasets1/plastic/plastic_254.jpg,plastic
/kaggle/working/datasets1/green-glass/green-glass_69.jpg,green-glass
/kaggle/working/datasets1/metal/metal_663.jpg,metal
/kaggle/working/datasets1/clothes/clothes_913.jpg,clothes
/kaggle/working/datasets1/paper/paper_165.jpg,paper
/kaggle/working/datasets1/clothes/clothes_1256.jpg,clothes
/kaggle/working/datasets1/biological/biological_577.jpg,biological
/kaggle/working/datasets1/shoes/shoes_11.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_2808.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_405.jpg,clothes
/kaggle/working/datasets1/brown-glass/brown-glass_88.jpg,brown-glass
/kaggle/working/datasets1/paper/paper_427.jpg,paper
/kaggle/working/datasets1/biological/biological_964.jpg,biological
/kaggle/working/datasets1/clothes/clothes_5256.jpg,clothes
/kaggle/working/datasets1/plastic/plastic_476.jpg,plastic
/kaggle/working/datasets1/brown-glass/brown-glass_222.jpg,brown-glass
/kaggle/working/datasets1/battery/battery_13.jpg,battery
/kaggle/working/datasets1/trash/trash_77.jpg,trash
/kaggle/working/datasets1/clothes/clothes_3254.jpg,clothes
/kaggle/working/datasets1/battery/battery_518.jpg,battery
/kaggle/working/datasets1/paper/paper_495.jpg,paper
/kaggle/working/datasets1/plastic/plastic_267.jpg,plastic
/kaggle/working/datasets1/trash/trash_363.jpg,trash
/kaggle/working/datasets1/shoes/shoes_1002.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_3850.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3188.jpg,clothes
/kaggle/working/datasets1/paper/paper_17.jpg,paper
/kaggle/working/datasets1/clothes/clothes_4878.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_1474.jpg,shoes
/kaggle/working/datasets1/metal/metal_326.jpg,metal
/kaggle/working/datasets1/clothes/clothes_2788.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_1418.jpg,shoes
/kaggle/working/datasets1/battery/battery_287.jpg,battery
/kaggle/working/datasets1/clothes/clothes_134.jpg,clothes
/kaggle/working/datasets1/plastic/plastic_347.jpg,plastic
/kaggle/working/datasets1/shoes/shoes_176.jpg,shoes
/kaggle/working/datasets1/shoes/shoes_223.jpg,shoes
/kaggle/working/datasets1/battery/battery_639.jpg,battery
/kaggle/working/datasets1/clothes/clothes_774.jpg,clothes
/kaggle/working/datasets1/brown-glass/brown-glass_413.jpg,brown-glass
/kaggle/working/datasets1/clothes/clothes_2404.jpg,clothes
/kaggle/working/datasets1/trash/trash_91.jpg,trash
/kaggle/working/datasets1/plastic/plastic_611.jpg,plastic
/kaggle/working/datasets1/clothes/clothes_1712.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_33.jpg,shoes
/kaggle/working/datasets1/paper/paper_146.jpg,paper
/kaggle/working/datasets1/plastic/plastic_420.jpg,plastic
/kaggle/working/datasets1/shoes/shoes_1454.jpg,shoes
/kaggle/working/datasets1/battery/battery_696.jpg,battery
/kaggle/working/datasets1/clothes/clothes_1082.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_1412.jpg,shoes
/kaggle/working/datasets1/paper/paper_374.jpg,paper
/kaggle/working/datasets1/clothes/clothes_2320.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_976.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_1463.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_440.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4471.jpg,clothes
/kaggle/working/datasets1/plastic/plastic_585.jpg,plastic
/kaggle/working/datasets1/metal/metal_557.jpg,metal
/kaggle/working/datasets1/clothes/clothes_3144.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4244.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_1343.jpg,clothes
/kaggle/working/datasets1/brown-glass/brown-glass_318.jpg,brown-glass
/kaggle/working/datasets1/shoes/shoes_1383.jpg,shoes
/kaggle/working/datasets1/paper/paper_174.jpg,paper
/kaggle/working/datasets1/clothes/clothes_531.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3193.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_998.jpg,shoes
/kaggle/working/datasets1/plastic/plastic_721.jpg,plastic
/kaggle/working/datasets1/clothes/clothes_2823.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_589.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_3574.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_541.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_5059.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_583.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4050.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_1641.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_262.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_3018.jpg,clothes
/kaggle/working/datasets1/plastic/plastic_87.jpg,plastic
/kaggle/working/datasets1/clothes/clothes_43.jpg,clothes
/kaggle/working/datasets1/cardboard/cardboard_356.jpg,cardboard
/kaggle/working/datasets1/clothes/clothes_1429.jpg,clothes
/kaggle/working/datasets1/trash/trash_523.jpg,trash
/kaggle/working/datasets1/brown-glass/brown-glass_579.jpg,brown-glass
/kaggle/working/datasets1/green-glass/green-glass_321.jpg,green-glass
/kaggle/working/datasets1/shoes/shoes_1117.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_4440.jpg,clothes
/kaggle/working/datasets1/paper/paper_148.jpg,paper
/kaggle/working/datasets1/battery/battery_440.jpg,battery
/kaggle/working/datasets1/shoes/shoes_956.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_2042.jpg,clothes
/kaggle/working/datasets1/shoes/shoes_1611.jpg,shoes
/kaggle/working/datasets1/clothes/clothes_2691.jpg,clothes
/kaggle/working/datasets1/plastic/plastic_369.jpg,plastic
/kaggle/working/datasets1/shoes/shoes_1173.jpg,shoes
/kaggle/working/datasets1/metal/metal_700.jpg,metal
/kaggle/working/datasets1/biological/biological_518.jpg,biological
/kaggle/working/datasets1/clothes/clothes_476.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_5182.jpg,clothes
/kaggle/working/datasets1/clothes/clothes_4603.jpg,clothes
